web-scraper-order,web-scraper-start-url,name,rank,unit,death_date,profile_link,profile_link-href,image_url-src
"1753822446-158","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=72","סרן
                        שילה ראוכברגר
                        ז""ל","סרן","חטיבת גולני","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סרן
                        שילה ראוכברגר
                        ז""ל
                    
                        
                            חטיבת גולני
                        

                        נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%A9%D7%99%D7%9C%D7%94-%D7%A8%D7%90%D7%95%D7%9B%D7%91%D7%A8%D7%92%D7%A8/","/media/et0ofz5y/ראוכברגר-שילה.jpeg?rxy=0.58082143637551453,0.30798028682532913&width=157&height=211"
"1753822446-159","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=72","סגן
                        יוחאי דוכן
                        ז""ל","סגן","חטיבת גולני","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סגן
                        יוחאי דוכן
                        ז""ל
                    
                        
                            חטיבת גולני
                        

                        נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%99%D7%95%D7%97%D7%90%D7%99-%D7%93%D7%95%D7%9B%D7%9F/","/media/pyfb0fhk/יוחאי-דוכן.jpeg?rxy=0.65946902654867257,0.5674208749354861&width=157&height=211"
"1753822446-160","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=72","סגן
                        יובל יפה
                        ז""ל","סגן","עוצבת סער מגולן (7)","נפל בכ""ו בתשרי התשפ""ד (11 באוקטובר 2023)","סגן
                        יובל יפה
                        ז""ל
                    
                        
                            עוצבת סער מגולן (7)
                        

                        נפל בכ""ו בתשרי התשפ""ד (11 באוקטובר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%99%D7%95%D7%91%D7%9C-%D7%99%D7%A4%D7%94/","/media/2zzmut11/יובל-יפה.jpeg?rxy=0.59931457439391311,0.35651444883572531&width=157&height=211"
"1753822449-161","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=71","סמל
                        בנימין גבריאל יונה
                        ז""ל","סמל","מערך ההגנה האווירית","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמל
                        בנימין גבריאל יונה
                        ז""ל
                    
                        
                            מערך ההגנה האווירית
                        

                        נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%9F-%D7%92%D7%91%D7%A8%D7%99%D7%90%D7%9C-%D7%99%D7%95%D7%A0%D7%94/","/media/t0kdnhhk/בנימין-גבריאל-יונה.jpeg?rxy=0.2933195634048934,0.17759973562852827&width=157&height=211"
"1753822449-162","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=71","רב""ט
                        לידור מקייס
                        ז""ל","רב""ט","מתאם פעולות הממשלה בשטחים","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","רב""ט
                        לידור מקייס
                        ז""ל
                    
                        
                            מתאם פעולות הממשלה בשטחים
                        

                        נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%9C%D7%99%D7%93%D7%95%D7%A8-%D7%9E%D7%A7%D7%99%D7%99%D7%A1/","/media/u0hasrtb/לידור-מקייס.jpeg?rxy=0.536559074155746,0.33145526985627172&width=157&height=211"
"1753822449-163","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=71","סמ""ר
                        ברק יעקב בן דוד
                        ז""ל","סמ""ר","חטיבת גולני","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמ""ר
                        ברק יעקב בן דוד
                        ז""ל
                    
                        
                            חטיבת גולני
                        

                        נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%91%D7%A8%D7%A7-%D7%99%D7%A2%D7%A7%D7%91-%D7%91%D7%9F-%D7%93%D7%95%D7%93/","/media/uldpipfp/whatsapp-image-2023-11-01-at-19-04-06.jpeg?rxy=0.5764411027568922,0.28615800523424695&width=157&height=211"
"1753822449-164","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=71","סמל
                        נתיב קוצרו
                        ז""ל","סמל","מערך ההגנה האווירית","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמל
                        נתיב קוצרו
                        ז""ל
                    
                        
                            מערך ההגנה האווירית
                        

                        נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%A0%D7%AA%D7%99%D7%91-%D7%A7%D7%95%D7%A6%D7%A8%D7%95/","/media/3esl14is/נתיב-קוצרו.jpeg?rxy=0.43511570649772296,0.39879608154296875&width=157&height=211"
"1753822449-165","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=71","סמ""ר
                        ולנטין (אלי) גנסיה
                        ז""ל","סמ""ר","חטיבת הצנחנים","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמ""ר
                        ולנטין (אלי) גנסיה
                        ז""ל
                    
                        
                            חטיבת הצנחנים
                        

                        נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%95%D7%9C%D7%A0%D7%98%D7%99%D7%9F-%D7%90%D7%9C%D7%99-%D7%92%D7%A0%D7%A1%D7%99%D7%94/","/media/jm2lzo0r/ולנטין-אלי-גנסיה.jpeg?rxy=0.510021115263579,0.5659754044328924&width=157&height=211"
"1753822449-166","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=71","סמל
                        שמעון לוגאסי
                        ז""ל","סמל","חיל הגנת הגבולות","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמל
                        שמעון לוגאסי
                        ז""ל
                    
                        
                            חיל הגנת הגבולות
                        

                        נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%A9%D7%9E%D7%A2%D7%95%D7%9F-%D7%9C%D7%95%D7%92%D7%90%D7%A1%D7%99/","/media/twlnifgz/שמעון-לוגאסי.jpeg?rxy=0.49102125585279882,0.47539146474543836&width=157&height=211"
"1753822449-167","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=71","סמל
                        קארין שוורצמן
                        ז""ל","סמל","זרוע האוויר והחלל","נפלה בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמל
                        קארין שוורצמן
                        ז""ל
                    
                        
                            זרוע האוויר והחלל
                        

                        נפלה בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)
                    
                        
                            יהי זכרה ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%A7%D7%90%D7%A8%D7%99%D7%9F-%D7%A9%D7%95%D7%95%D7%A8%D7%A6%D7%9E%D7%9F/","/media/h53gnyrz/קארין-שוורצמן.jpeg?rxy=0.35731290383873393,0.37438201904296875&width=157&height=211"
"1753822449-168","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=71","סרן
                        רועי נהרי
                        ז""ל","סרן","חטיבת הצנחנים","נפל בכ""ד בתשרי התשפ""ד (09 באוקטובר 2023)","סרן
                        רועי נהרי
                        ז""ל
                    
                        
                            חטיבת הצנחנים
                        

                        נפל בכ""ד בתשרי התשפ""ד (09 באוקטובר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%A8%D7%95%D7%A2%D7%99-%D7%A0%D7%94%D7%A8%D7%99/","/media/zzkp5ewx/רועי-נהרי.jpeg?rxy=0.532568097537893,0.34499646325083672&width=157&height=211"
"1753822449-169","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=71","רס""ם (במיל')
                        לירן מונס אלמוסנינו
                        ז""ל","רס""ם (במיל')","יחידת הלוט""ר ניצנה","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","רס""ם (במיל')
                        לירן מונס אלמוסנינו
                        ז""ל
                    
                        
                            יחידת הלוט""ר ניצנה
                        

                        נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%9C%D7%99%D7%A8%D7%9F-%D7%9E%D7%95%D7%A0%D7%A1-%D7%90%D7%9C%D7%9E%D7%95%D7%A1%D7%A0%D7%99%D7%A0%D7%95/","/media/2ckcdewb/לירן-אלמוסנינו.jpeg?rxy=0.55868059794108071,0.41548930577569776&width=157&height=211"
"1753822449-170","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=71","רב""ט
                        שירת ים עמר
                        ז""ל","רב""ט","חיל הגנת הגבולות","נפלה בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","רב""ט
                        שירת ים עמר
                        ז""ל
                    
                        
                            חיל הגנת הגבולות
                        

                        נפלה בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)
                    
                        
                            יהי זכרה ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%A9%D7%99%D7%A8%D7%AA-%D7%99%D7%9D-%D7%A2%D7%9E%D7%A8/","/media/p0oaw3t5/שירת-ים.jpeg?rxy=0.68223103343006641,0.4558544921875&width=157&height=211"
"1753822451-171","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=70","סמ""ר
                        דביר חיים רסלר
                        ז""ל","סמ""ר","חטיבת גולני","נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמ""ר
                        דביר חיים רסלר
                        ז""ל
                    
                        
                            חטיבת גולני
                        

                        נפל בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%93%D7%91%D7%99%D7%A8-%D7%97%D7%99%D7%99%D7%9D-%D7%A8%D7%A1%D7%9C%D7%A8/","/media/y2ef1blp/דביר-חיים-רסלר.jpeg?rxy=0.496038092969602,0.47945153594968265&width=157&height=211"
"1753822451-172","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=70","סמל
                        יעל לייבושור
                        ז""ל","סמל","חיל הגנת הגבולות","נפלה בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמל
                        יעל לייבושור
                        ז""ל
                    
                        
                            חיל הגנת הגבולות
                        

                        נפלה בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)
                    
                        
                            יהי זכרה ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%99%D7%A2%D7%9C-%D7%9C%D7%99%D7%99%D7%91%D7%95%D7%A9%D7%95%D7%A8/","/media/5pil03ai/יעל-לייבושור.jpeg?rxy=0.39990453211701016,0.4219256534002454&width=157&height=211"
